yarn_id,num_fibers,animal_fiber_list,fiber_type_id_list,fiber_type_name_list,synthetic_list,vegetable_list,fiber_pct_list,fiber_id_list,company_permalink,company_name,weight_name,discontinued,machine_washable,yarn_name,organic,permalink,rating_avg,rating_ct,rating_tot,texture,company_id,weight_id,num_stashes,num_projects,num_comments
107347,2,"1, -1","[14, 5]","[Alpaca, Acrylic]","-1, 1","-1, -1","[20, 80]","[208208, 208207]",yarn-bee,Yarn Bee,Super Bulky,FALSE,TRUE,Effortless Super Bulky,FALSE,yarn-bee-effortless-super-bulky,4.13,86,355,Plied,792,6,150,387,6
99360,2,"1, -1","[3, 5]","[Wool, Acrylic]","-1, 1","-1, -1","[20, 80]","[194947, 194946]",stylecraft,Stylecraft,Super Bulky,FALSE,TRUE,Swift Knit Super Chunky,,stylecraft-swift-knit-super-chunky,4.46,37,165,,1035,6,120,151,1
1872,2,"1, -1","[3, 5]","[Wool, Acrylic]","-1, 1","-1, -1","[20, 80]","[3117, 3116]",lion-brand,Lion Brand,Super Bulky,FALSE,TRUE,Wool-Ease Thick & Quick Solids,,lion-brand-wool-ease-thick--quick-solids,4.01,8463,33934,"2 plies, S-twist",99,6,22101,54209,84
62797,2,"-1, 1","[2, 24]","[Nylon, Merino]","1, -1","-1, -1","[20, 80]","[133633, 133632]",crystal-palace-yarns,Crystal Palace Yarns,Super Bulky,FALSE,,Chunky Mochi,,crystal-palace-yarns-chunky-mochi,4.28,396,1694,slightly thick-thin,13,6,1117,1366,9
49643,2,"1, -1","[3, 5]","[Wool, Acrylic]","-1, 1","-1, -1","[20, 80]","[60097, 60098]",bernat,Bernat,Super Bulky,FALSE,,Roving,,bernat-roving,3.69,1093,4031,singles,59,6,2585,5219,36
21482,2,"1, -1","[3, 5]","[Wool, Acrylic]","-1, 1","-1, -1","[20, 80]","[23460, 23461]",zettl,Zettl,Super Bulky,FALSE,TRUE,Meribel,FALSE,zettl-meribel,3.5,56,196,Plied,1198,6,181,350,1
113360,2,"1, -1","[3, 5]","[Wool, Acrylic]","-1, 1","-1, -1","[20, 80]","[218544, 218543]",bernat,Bernat,Super Bulky,FALSE,,Wool-up Bulky,,bernat-wool-up-bulky,3.92,26,102,plied,59,6,81,145,1
67046,2,"-1, 1","[2, 24]","[Nylon, Merino]","1, -1","-1, -1","[2, 98]","[140580, 140579]",mirasol-yarn,Mirasol Yarn,Super Bulky,FALSE,FALSE,Ushya,FALSE,mirasol-yarn-ushya,4.62,517,2389,chainette,3754,6,1110,1765,13
80761,2,"-1, 1","[2, 14]","[Nylon, Alpaca]","1, -1","-1, -1","[2, 98]","[163894, 163895]",rowan,Rowan,Super Bulky,FALSE,,Alpaca Chunky,,rowan-alpaca-chunky,4.56,220,1003,Chain,5,6,411,687,11
113848,2,"-1, -1","[21, 1]","[Other, Cotton]","-1, -1","-1, 1","[2, 98]","[219384, 219383]",wool-and-the-gang,Wool and the Gang,Super Bulky,FALSE,,Jersey Be Good,,wool-and-the-gang-jersey-be-good,4.24,45,191,ribbon,7748,6,215,218,1
1638,2,"-1, -1","[5, 6]","[Acrylic, Polyester]","1, 1","-1, -1","[19, 81]","[2715, 2714]",patons-north-america,Patons North America,Super Bulky,FALSE,TRUE,Bohemian,,patons-north-america-bohemian,3.8,207,786,,45,6,1014,850,14
120753,2,"-1, -1","[2, 5]","[Nylon, Acrylic]","1, 1","-1, -1","[18, 82]","[231122, 231121]",bernat,Bernat,Super Bulky,FALSE,TRUE,Viva (new),,bernat-viva-new,3.64,25,91,,59,6,133,136,1
122645,2,"1, -1","[3, 5]","[Wool, Acrylic]","-1, 1","-1, -1","[15, 85]","[234358, 234357]",premier-yarns,Premier Yarns,Super Bulky,FALSE,,Isaac Mizrahi Craft Sutton,,premier-yarns-isaac-mizrahi-craft-sutton,3.8,111,422,roving,3155,6,383,450,10
126103,2,"-1, -1","[2, 5]","[Nylon, Acrylic]","1, 1","-1, -1","[15, 85]","[240305, 240304]",loops--threads,Loops & Threads,Super Bulky,FALSE,TRUE,Woolike Chunky,,loops--threads-woolike-chunky,4,54,216,Very loosely plied,6806,6,294,252,4
122065,2,"1, -1","[3, 5]","[Wool, Acrylic]","-1, 1","-1, -1","[15, 85]","[233403, 233402]",premier-yarns,Premier Yarns,Super Bulky,FALSE,TRUE,Isaac Mizrahi Craft Lexington,,premier-yarns-isaac-mizrahi-craft-lexington,4.03,34,137,Plied,3155,6,144,215,5
121236,2,"1, 1","[14, 3]","[Alpaca, Wool]","-1, -1","-1, -1","[15, 85]","[231950, 231949]",katia,Katia,Super Bulky,FALSE,,Love Wool,,katia-love-wool,4.5,44,198,singles,30,6,100,135,1
7086,2,"1, 1","[7, 3]","[Mohair, Wool]","-1, -1","-1, -1","[15, 85]","[8427, 8426]",brown-sheep,Brown Sheep,Super Bulky,FALSE,,Lamb's Pride Bulky ,,brown-sheep-lambs-pride-bulky,4.3,5189,22331,singles,125,6,18185,27979,57
95287,2,"-1, -1","[6, 5]","[Polyester, Acrylic]","1, 1","-1, -1","[12, 88]","[188471, 188472]",lion-brand,Lion Brand,Super Bulky,FALSE,TRUE,Homespun Thick & Quick,FALSE,lion-brand-homespun-thick--quick,3.59,350,1257,plied,99,6,1557,1691,16
92134,2,"-1, 1","[1, 14]","[Cotton, Alpaca]","-1, -1","1, -1","[10, 90]","[183215, 183214]",rowan,Rowan,Super Bulky,FALSE,FALSE,Tumble,FALSE,rowan-tumble,4.22,93,392,"plied, fuzzy",5,6,270,319,5
106628,2,"-1, -1","[8, 5]","[Metallic, Acrylic]","1, 1","-1, -1","[1, 99]","[206968, 206967]",red-heart,Red Heart,Super Bulky,FALSE,TRUE,Stellar,,red-heart-stellar,3.91,66,258,nubby boucle,108,6,239,278,3
13999,2,"-1, 1","[2, 3]","[Nylon, Wool]","1, -1","-1, -1","[1, 99]","[14709, 14710]",kraemer-yarns,Kraemer Yarns,Super Bulky,FALSE,,Bear Creek,,kraemer-yarns-bear-creek,4.1,96,394,,558,6,223,306,5
72422,1,-1,[6],[Polyester],1,-1,[100],[149673],bernat,Bernat,Super Bulky,FALSE,TRUE,Pipsqueak,,bernat-pipsqueak,3.93,554,2176,chenille,59,6,2066,2838,24
57299,1,1,[3],[Wool],-1,-1,[100],[71017],pagewood-farm,Pagewood Farm,Super Bulky,FALSE,FALSE,U-Knitted Nations Handspun Bouquet,FALSE,pagewood-farm-u-knitted-nations-handspun-bouquet,4.59,61,280,Thick & Thin,1219,6,126,181,1
2680,1,1,[3],[Wool],-1,-1,[100],[4582],garnstudio,Garnstudio,Super Bulky,FALSE,,DROPS Eskimo,,garnstudio-drops-eskimo,4.07,1890,7692,singles,10430,6,5354,10663,28
53513,1,1,[3],[Wool],-1,-1,[100],[65790],brown-sheep,Brown Sheep,Super Bulky,FALSE,,Lanaloft Bulky ,,brown-sheep-lanaloft-bulky,4.53,234,1061,singles,125,6,623,994,3
4031,1,1,[3],[Wool],-1,-1,[100],[5974],cascade-yarns,Cascade Yarns,Super Bulky,FALSE,,Magnum,,cascade-yarns-magnum,4.32,1374,5934,single ply soft spun,19,6,2989,5614,23
120752,1,-1,[6],[Polyester],1,-1,[100],[231120],bernat,Bernat,Super Bulky,FALSE,TRUE,Blanket Ombres & Multis,,bernat-blanket-ombres--multis,4.4,166,731,chenille,59,6,521,817,1
18928,1,1,[3],[Wool],-1,-1,[100],[20158],briggs--little,Briggs & Little,Super Bulky,FALSE,,Super,,briggs--little-super,4.23,35,148,plied,354,6,172,157,1
19609,1,1,[3],[Wool],-1,-1,[100],[21032],viking-of-norway,Viking of Norway,Super Bulky,FALSE,FALSE,Naturgarn,FALSE,viking-of-norway-naturgarn,3.89,83,323,Singles,4115,6,524,599,4
115480,1,1,[3],[Wool],-1,-1,[100],[222121],fibranatura,FibraNatura,Super Bulky,FALSE,TRUE,Inca,,fibranatura-inca,4.36,39,170,plied,3565,6,243,181,4
98060,1,-1,[6],[Polyester],1,-1,[100],[192737],premier-yarns,Premier Yarns,Super Bulky,FALSE,TRUE,Deborah Norville Cuddle Fleece,,premier-yarns-deborah-norville-cuddle-fleece,3.75,56,210,Fleece tape,3155,6,262,231,6
5298,1,1,[3],[Wool],-1,-1,[100],[7006],bartlettyarns,Bartlettyarns,Super Bulky,FALSE,,Bulky,,bartlettyarns-bulky,3.9,52,203,Woolen Spun,517,6,204,205,1
77008,1,1,[24],[Merino],-1,-1,[100],[157446],mountain-fusion,Mountain Fusion,Super Bulky,FALSE,,Teton,,mountain-fusion-teton,4.27,48,205,plied ,9989,6,231,194,1
2850,1,1,[3],[Wool],-1,-1,[100],[4839],brown-sheep,Brown Sheep,Super Bulky,FALSE,FALSE,Burly Spun,FALSE,brown-sheep-burly-spun,4.45,1004,4465,Single ply,125,6,2366,3987,22
22625,1,1,[14],[Alpaca],-1,-1,[100],[24992],plymouth-yarn,Plymouth Yarn,Super Bulky,FALSE,FALSE,Baby Alpaca Grande,FALSE,plymouth-yarn-baby-alpaca-grande,4.58,2614,11980,Plied,87,6,5792,9695,46
35471,1,1,[3],[Wool],-1,-1,[100],[41220],tahki-yarns,Tahki Yarns,Super Bulky,FALSE,,Montana ,,tahki-yarns-montana,4.21,228,961,roving yarn,37,6,519,794,15
110195,1,1,[3],[Wool],-1,-1,[100],[213119],garnstudio,Garnstudio,Super Bulky,FALSE,FALSE,DROPS Eskimo Mix,FALSE,garnstudio-drops-eskimo-mix,4.31,48,207,,10430,6,168,230,1
104245,1,-1,[6],[Polyester],1,-1,[100],[203047],james-c-brett,James C. Brett,Super Bulky,FALSE,TRUE,Flutterby Chunky,FALSE,james-c-brett-flutterby-chunky,4.12,163,671,Chenille,614,6,389,605,9
7222,1,1,[3],[Wool],-1,-1,[100],[8551],twilleys-of-stamford,Twilleys of Stamford,Super Bulky,FALSE,FALSE,Freedom 100% Wool,FALSE,twilleys-of-stamford-freedom-100-wool,4.23,428,1812,Single,460,6,1253,1645,12
15313,1,1,[3],[Wool],-1,-1,[100],[16089],novita,Novita,Super Bulky,FALSE,FALSE,Huopanen,FALSE,novita-huopanen,3.38,128,433,Plied,324,6,826,1220,2
4165,1,1,[24],[Merino],-1,-1,[100],[6061],handpaintedyarn,Handpaintedyarn.com,Super Bulky,FALSE,FALSE,Merino Bulky,FALSE,handpaintedyarncom-merino-bulky,4.58,113,517,6-ply,237,6,335,550,11
8881,1,1,[3],[Wool],-1,-1,[100],[9907],lve-garn,Løve Garn,Super Bulky,FALSE,TRUE,Cosy Wool,FALSE,lve-garn-cosy-wool,3.89,18,70,,882,6,77,148,1
134111,1,1,[3],[Wool],-1,-1,[100],[253412],knit-picks,Knit Picks,Super Bulky,FALSE,,Tuff Puff,,knit-picks-tuff-puff,4.27,62,265,singles,96,6,463,303,2
7022,1,1,[3],[Wool],-1,-1,[100],[8374],cascade-yarns,Cascade Yarns,Super Bulky,FALSE,,Lana Grande,,cascade-yarns-lana-grande,4.31,736,3172,plied,19,6,1790,3041,11
26463,1,1,[3],[Wool],-1,-1,[100],[34774],online,ONline,Super Bulky,FALSE,FALSE,Linie 208 Nature-Wool,FALSE,online-linie-208-nature-wool,4.14,50,207,single,534,6,106,158,5
38692,1,1,[14],[Alpaca],-1,-1,[100],[45590],la-droguerie,La Droguerie,Super Bulky,FALSE,,baby douceur ,,la-droguerie-baby-douceur,4.36,70,305,plied,333,6,95,238,1
118326,1,1,[24],[Merino],-1,-1,[100],[226946],manos-del-uruguay,Manos del Uruguay,Super Bulky,FALSE,TRUE,Franca,,manos-del-uruguay-franca,4.85,61,296,Single-ply,57,6,172,192,3
52846,1,1,[24],[Merino],-1,-1,[100],[64792],lana-grossa,Lana Grossa,Super Bulky,FALSE,FALSE,Ragazza Lei,FALSE,lana-grossa-ragazza-lei,4.25,210,893,,28,6,497,909,2
65801,1,1,[3],[Wool],-1,-1,[100],[138526],rowan,Rowan,Super Bulky,FALSE,,Purelife British Sheep Breeds Bouclé,FALSE,rowan-purelife-british-sheep-breeds-boucle,4.63,56,259,Bouclé,5,6,180,208,2
98213,1,1,[3],[Wool],-1,-1,[100],[192983],vendita,Vendita,Super Bulky,FALSE,FALSE,Filzwolle,FALSE,vendita-filzwolle,4,28,112,singles,12230,6,102,160,1
52529,1,1,[3],[Wool],-1,-1,[100],[64277],schoellerstahl,Schoeller+Stahl,Super Bulky,FALSE,,Filzi,,schoellerstahl-filzi,4.29,83,356,loosely spun single ply,3,6,222,378,2
20824,1,1,[24],[Merino],-1,-1,[100],[22556],aslan-trends,Aslan Trends,Super Bulky,FALSE,FALSE,Del Sur,FALSE,aslan-trends-del-sur,4.27,104,444,"Single, Thick n Thin",4104,6,412,371,5
106031,1,1,[3],[Wool],-1,-1,[100],[206003],rowan,Rowan,Super Bulky,FALSE,FALSE,Thick 'n' Thin,FALSE,rowan-thick-n-thin,4.15,73,303,Thick and thin,5,6,283,234,3
105237,1,1,[3],[Wool],-1,-1,[100],[204692],we-are-knitters,we are knitters,Super Bulky,FALSE,,The Wool,,we-are-knitters-the-wool,4.3,71,305,plied,12968,6,226,255,3
87354,1,1,[24],[Merino],-1,-1,[100],[175154],loopy-mango,Loopy Mango,Super Bulky,FALSE,,Big Loop Merino,,loopy-mango-big-loop-merino,4.54,54,245,thick and thin,11089,6,103,205,1
83627,1,1,[24],[Merino],-1,-1,[100],[168829],pagewood-farm,Pagewood Farm,Super Bulky,FALSE,FALSE,U-Knitted Nations Swagger,FALSE,pagewood-farm-u-knitted-nations-swagger,4.65,52,242,,1219,6,135,195,1
106782,1,1,[24],[Merino],-1,-1,[100],[207245],madelinetosh,madelinetosh,Super Bulky,FALSE,TRUE,A.S.A.P,,madelinetosh-asap,4.74,517,2452,singles,1342,6,2179,2309,8
15198,1,1,[3],[Wool],-1,-1,[100],[15946],istex,Ístex,Super Bulky,FALSE,,Bulky Lopi,,istex-bulky-lopi,4.26,87,371,single ply,3273,6,293,374,2
71920,1,1,[24],[Merino],-1,-1,[100],[148843],plymouth-yarn,Plymouth Yarn,Super Bulky,FALSE,FALSE,Haciendo,FALSE,plymouth-yarn-haciendo,4.38,88,385,Roving,87,6,293,249,3
95534,1,1,[3],[Wool],-1,-1,[100],[188820],erika-knight,Erika Knight ,Super Bulky,FALSE,,Fur Wool,,erika-knight-fur-wool,4.19,48,201,,10729,6,163,172,2
36674,1,1,[3],[Wool],-1,-1,[100],[42783],garnstudio,Garnstudio,Super Bulky,FALSE,,DROPS Polaris,,garnstudio-drops-polaris,4.12,114,470,Singles,10430,6,282,509,4
55695,1,1,[3],[Wool],-1,-1,[100],[68794],knit-collage,Knit Collage,Super Bulky,FALSE,,Gypsy Garden,,knit-collage-gypsy-garden,4.65,99,460,handspun - thick and thin ,7685,6,244,339,3
42522,1,-1,[6],[Polyester],1,-1,[100],[50838],rico-design,Rico Design,Super Bulky,FALSE,TRUE,Pompon,FALSE,rico-design-pompon,4.08,83,339,Novelty,3348,6,171,304,6
143,1,-1,[6],[Polyester],1,-1,[100],[214],crystal-palace-yarns,Crystal Palace Yarns,Super Bulky,FALSE,FALSE,Splash Print,FALSE,crystal-palace-splash-print,3.75,57,214,eyelash,13,6,438,196,3
53804,1,1,[24],[Merino],-1,-1,[100],[66193],punta-yarns,Punta Yarns,Super Bulky,FALSE,FALSE,Meritwist Hand Paint,FALSE,punta-yarns-meritwist-hand-paint,4.65,98,456,plied,1272,6,218,289,3
63377,1,-1,[2],[Nylon],1,-1,[100],[134641],lion-brand,Lion Brand,Super Bulky,FALSE,FALSE,Quick & Cozy,FALSE,lion-brand-quick--cozy,3.83,54,207,chenille,99,6,211,226,4
90362,1,1,[24],[Merino],-1,-1,[100],[180250],dragonfly-fibers,Dragonfly Fibers ,Super Bulky,FALSE,TRUE,Super Traveller,FALSE,dragonfly-fibers-super-traveller,4.85,82,398,soft and squishy,3009,6,326,371,1
35370,1,-1,[6],[Polyester],1,-1,[100],[41074],polarknit,PolarKnit,Super Bulky,FALSE,TRUE,Chunky,FALSE,polarknit-chunky,3.57,87,311,Single,5666,6,316,300,8
32298,1,1,[3],[Wool],-1,-1,[100],[37393],berroco,Berroco,Super Bulky,FALSE,FALSE,Peruvia Quick,FALSE,berroco-peruvia-quick,4.25,1042,4431,Plied,4,6,2053,3876,25
56374,1,1,[3],[Wool],-1,-1,[100],[69745],wool-and-the-gang,Wool and the Gang,Super Bulky,FALSE,FALSE,Crazy Sexy Wool,FALSE,wool-and-the-gang-crazy-sexy-wool,4.42,165,730,Single,7748,6,492,719,9
126242,1,1,[3],[Wool],-1,-1,[100],[240539],knitwhits-freia-handpaints,Knitwhits Freia Handpaints,Super Bulky,FALSE,,Freia Ombré Super Bulky,,knitwhits-freia-handpaints-freia-ombre-super-bulky,4.82,65,313,,3684,6,191,229,1
46836,1,1,[24],[Merino],-1,-1,[100],[56301],malabrigo-yarn,Malabrigo Yarn,Super Bulky,FALSE,,Rasta,,malabrigo-yarn-rasta,4.79,3688,17677,single ply slightly felted with a twist,95,6,9401,15803,39
67714,1,-1,[6],[Polyester],1,-1,[100],[141656],bernat,Bernat,Super Bulky,FALSE,TRUE,Baby Blanket (Polyester),,bernat-baby-blanket-polyester,4.22,850,3585,,59,6,2476,3993,23
5401,1,1,[3],[Wool],-1,-1,[100],[7086],dale-garn,Dale Garn,Super Bulky,FALSE,FALSE,Hubro,FALSE,dale-of-norway-dalegarn-hubro,3.93,57,224,plied,1785,6,183,338,3
8323,1,1,[3],[Wool],-1,-1,[100],[9427],briggs--little,Briggs & Little,Super Bulky,FALSE,,Country Roving,,briggs--little-country-roving,4.01,95,381,5-ply unspun roving ,354,6,393,549,3
83813,1,1,[3],[Wool],-1,-1,[100],[169158],erika-knight,Erika Knight ,Super Bulky,FALSE,,Maxi Wool,,erika-knight-maxi-wool,4.48,124,556,Plied,10729,6,451,415,5
3168,1,1,[3],[Wool],-1,-1,[100],[5380],colinette,Colinette,Super Bulky,FALSE,FALSE,Point 5,FALSE,colinette-point-5,4.38,495,2170,Single,72,6,1854,1914,13
3165,1,-1,[4],[Rayon],1,-1,[100],[5375],colinette,Colinette,Super Bulky,FALSE,FALSE,Isis,FALSE,colinette-isis,3.79,108,409,Chenille,72,6,654,365,3
13961,1,-1,[6],[Polyester],1,-1,[100],[14678],crystal-palace-yarns,Crystal Palace Yarns,Super Bulky,FALSE,TRUE,Puffin Solid,FALSE,crystal-palace-yarns-puffin-solid,4.28,43,184,fleece ribbon,13,6,152,150,3
69387,1,1,[3],[Wool],-1,-1,[100],[144506],four-seasons-grundl,Four Seasons Gründl,Super Bulky,FALSE,FALSE,Filzwolle ,FALSE,four-seasons-grundl-filzwolle,4.25,77,327,singles,913,6,356,499,1
98658,1,1,[14],[Alpaca],-1,-1,[100],[193746],plymouth-yarn,Plymouth Yarn,Super Bulky,FALSE,FALSE,Baby Alpaca Grande Hues,FALSE,plymouth-yarn-baby-alpaca-grande-hues,4.66,53,247,,87,6,147,163,2
112184,1,-1,[6],[Polyester],1,-1,[100],[216526],bernat,Bernat,Super Bulky,FALSE,TRUE,Blanket Solids,,bernat-blanket-solids,4.22,232,980,chenille,59,6,916,1393,23
18287,1,1,[3],[Wool],-1,-1,[100],[19291],sandnes-garn,Sandnes Garn,Super Bulky,FALSE,,Easy,,sandnes-garn-easy,3.82,128,489,One ply,638,6,425,774,3
3177,1,-1,[1],[Cotton],-1,1,[100],[5394],colinette,Colinette,Super Bulky,FALSE,FALSE,Fandango,FALSE,colinette-fandango,3.96,104,412,Chenille,72,6,526,448,6
107655,1,-1,[21],[Other],-1,-1,[100],[208708],lion-brand,Lion Brand,Super Bulky,FALSE,,Fettuccini (New),,lion-brand-fettuccini-new,3.77,60,226,ribbon or cut fabric strips,99,6,292,219,7
49,1,1,[24],[Merino],-1,-1,[100],[57],rowan,Rowan,Super Bulky,FALSE,,Big Wool,,rowan-big-wool,4.29,2315,9924,Plied,5,6,5369,9648,30
1369,1,-1,[2],[Nylon],1,-1,[100],[2309],plymouth-yarn,Plymouth Yarn,Super Bulky,FALSE,TRUE,Heaven,,plymouth-yarn-heaven,3.87,182,704,chenille,87,6,665,695,12
14461,4,"1, 1, 1, -1","[9, 13, 24, 2]","[Silk, Cashmere, Merino, Nylon]","-1, -1, -1, 1","-1, -1, -1, -1","[None, None, None, None]","[15180, 15181, 15182, 15183]",lana-grossa,Lana Grossa,Fingering,FALSE,TRUE,Meilenweit 50 Seta/Cashmere,FALSE,lana-grossa-meilenweit-50-seta-cashmere,4.44,232,1030,,28,5,626,903,11
15973,4,"1, -1, 1, 1","[24, 2, 9, 13]","[Merino, Nylon, Silk, Cashmere]","-1, 1, -1, -1","-1, -1, -1, -1","[None, None, None, None]","[16794, 21125, 21126, 21127]",zen-yarn-garden,Zen Yarn Garden,Fingering,FALSE,,ART WALK,,zen-yarn-garden-art-walk,4.65,71,330,plied ,562,5,653,256,3
93662,4,"1, -1, -1, -1","[9, 22, 2, 1]","[Silk, Bamboo, Nylon, Cotton]","-1, -1, 1, -1","-1, 1, -1, 1","[8, 16, 21, 55]","[185735, 185734, 185736, 185733]",hikoo-by-skacel,HiKoo by skacel,Fingering,FALSE,TRUE,CoBaSi,,hikoo-by-skacel-cobasi,4.13,736,3038,plied,10236,5,3625,3231,27
38411,4,"-1, -1, 1, -1","[21, 2, 3, 1]","[Other, Nylon, Wool, Cotton]","-1, 1, -1, -1","-1, -1, -1, 1","[7, 13, 39, 41]","[161819, 45155, 45154, 45153]",rico-design,Rico Design,Fingering,FALSE,TRUE,Superba Cotton Stretch (Solid and Print),FALSE,rico-design-superba-cotton-stretch-solid-and-print,4.26,39,166,,3348,5,127,139,1
69355,4,"1, 1, 1, -1","[13, 24, 10, 1]","[Cashmere, Merino, Angora, Cotton]","-1, -1, -1, -1","-1, -1, -1, 1","[5, 15, 15, 45]","[144457, 144455, 144458, 144456]",colourmart,ColourMart,Fingering,FALSE,,Cashmere/Cotton/Angora/Merino/Viscose 3/15NM fingering wt,,colourmart-cashmere-cotton-angora-merino-viscose-3-15nm-fingering-wt,4.73,91,430,plied,815,5,562,360,8
4778,4,"1, -1, 1, 1","[9, 2, 7, 3]","[Silk, Nylon, Mohair, Wool]","-1, 1, -1, -1","-1, -1, -1, -1","[5, 10, 20, 65]","[6541, 23293, 6540, 6539]",apple-laine,Apple Laine,Fingering,FALSE,TRUE,Apple Pie,FALSE,apple-laine-apple-pie,4.45,178,792,,249,5,781,617,7
34261,4,"-1, -1, 1, 1","[22, 2, 14, 24]","[Bamboo, Nylon, Alpaca, Merino]","-1, 1, -1, -1","1, -1, -1, -1","[20, 20, 30, 30]","[39822, 131096, 39821, 39823]",alpaca-with-a-twist,Alpaca with a Twist,Fingering,FALSE,FALSE,Socrates,FALSE,alpaca-with-a-twist-socrates,4.57,414,1890,"fuzzy, soft",92,5,1286,1392,9
16587,4,"-1, -1, 1, 1","[8, 2, 9, 24]","[Metallic, Nylon, Silk, Merino]","1, 1, -1, -1","-1, -1, -1, -1","[2, 15, 20, 63]","[17537, 17536, 17538, 17539]",kraemer-yarns,Kraemer Yarns,Fingering,FALSE,TRUE,Sterling Silk & Silver,FALSE,kraemer-yarns-sterling-silk--silver,4.43,563,2492,plied w/metallic,558,5,1953,1955,25
41416,4,"-1, -1, 1, 1","[8, 2, 9, 24]","[Metallic, Nylon, Silk, Merino]","1, 1, -1, -1","-1, -1, -1, -1","[2, 15, 20, 63]","[148420, 49246, 49247, 49248]",fyberspates,Fyberspates,Fingering,FALSE,TRUE,Sterling Silver Sparkle Sock,,fyberspates-sterling-silver-sparkle-sock,4.39,79,347,plied ,266,5,248,253,3
69203,4,"1, 1, -1, -1","[9, 3, 2, 1]","[Silk, Wool, Nylon, Cotton]","-1, -1, 1, -1","-1, -1, -1, 1","[16, 17, 17, 50]","[144228, 144226, 144227, 144225]",noro,Noro,Fingering,FALSE,,Taiyo Sock,,noro-taiyo-sock,3.93,1511,5945,Single ply,15,5,4360,5571,57
51323,4,"-1, 1, -1, 1","[21, 14, 2, 24]","[Other, Alpaca, Nylon, Merino]","-1, -1, 1, -1","-1, -1, -1, -1","[10, 15, 20, 55]","[62510, 62509, 62517, 62511]",naturally,Naturally,Fingering,FALSE,TRUE,Waikiwi,FALSE,naturally-waikiwi,4.56,174,794,plied ,309,5,576,626,7
67929,4,"-1, 1, -1, 1","[21, 14, 2, 24]","[Other, Alpaca, Nylon, Merino]","-1, -1, 1, -1","-1, -1, -1, -1","[10, 15, 20, 55]","[142029, 142028, 142030, 142027]",naturally,Naturally,Fingering,FALSE,FALSE,Waikiwi Prints,FALSE,naturally-waikiwi-prints,4.43,137,607,plied,309,5,449,509,6
37499,4,"1, 1, 1, 1","[13, 29, 24, 10]","[Cashmere, Camel, Merino, Angora]","-1, -1, -1, -1","-1, -1, -1, -1","[10, 10, 40, 40]","[43914, 178683, 43912, 43913]",shilasdair,Shilasdair,Fingering,FALSE,,Luxury 4 ply,,shilasdair-luxury-4-ply,4.55,237,1079,plied,1123,5,963,769,19
73091,4,"1, -1, 1, 1","[9, 2, 24, 14]","[Silk, Nylon, Merino, Alpaca]","-1, 1, -1, -1","-1, -1, -1, -1","[10, 10, 30, 50]","[150779, 150780, 150778, 150777]",misti-alpaca,Misti Alpaca,Fingering,FALSE,FALSE,Tonos Carnaval,FALSE,misti-alpaca-tonos-carnaval,4.65,228,1060,smooth,33,5,1063,751,4
29702,4,"1, -1, 1, 1","[9, 2, 24, 14]","[Silk, Nylon, Merino, Alpaca]","-1, 1, -1, -1","-1, -1, -1, -1","[10, 10, 30, 50]","[33892, 33895, 33894, 33893]",misti-alpaca,Misti Alpaca,Fingering,FALSE,,Hand Paint Sock Yarn,,misti-alpaca-hand-paint-sock-yarn,4.6,1367,6293,"fluffy, plied",33,5,4808,5028,24
93919,4,"-1, -1, 1, 1","[22, 21, 16, 24]","[Bamboo, Other, Llama, Merino]","-1, -1, -1, -1","1, -1, -1, -1","[10, 10, 20, 60]","[186171, 186172, 186170, 186169]",knit-one-crochet-too,"Knit One, Crochet Too",Fingering,FALSE,FALSE,Elfin Tweed,FALSE,knit-one-crochet-too-elfin-tweed,4.58,148,678,smooth,9,5,602,487,5
107549,4,"-1, -1, 1, 1","[22, 21, 16, 24]","[Bamboo, Other, Llama, Merino]","-1, -1, -1, -1","1, -1, -1, -1","[10, 10, 20, 60]","[208525, 208526, 208524, 208523]",knit-one-crochet-too,"Knit One, Crochet Too",Fingering,FALSE,FALSE,Kettle Tweed,FALSE,knit-one-crochet-too-kettle-tweed,4.65,130,605,,9,5,591,496,4
45742,3,"-1, 1, 1","[2, 13, 24]","[Nylon, Cashmere, Merino]","1, -1, -1","-1, -1, -1","[None, None, None]","[55021, 55022, 55023]",have-you-any-wool,Have You Any Wool,Fingering,FALSE,TRUE,Luxe Sock,FALSE,have-you-any-wool-luxe-sock,4.69,55,258,smooth,581,5,313,159,3
11244,3,"1, -1, -1","[3, 5, 2]","[Wool, Acrylic, Nylon]","-1, 1, 1","-1, -1, -1","[None, None, None]","[12103, 12104, 72167]",uschi-wolle,Uschi Wolle,Fingering,FALSE,TRUE,Strumpf- und Sportgarn 4ply,FALSE,uschi-wolle-strumpf--und-sportgarn-4ply,3.32,37,123,Plied ,1463,5,136,203,2
56940,3,"-1, 1, 1","[2, 9, 24]","[Nylon, Silk, Merino]","1, -1, -1","-1, -1, -1","[None, None, None]","[70501, 70502, 70503]",studio-june-yarn,Studio June Yarn,Fingering,FALSE,TRUE,Star Struck,FALSE,studio-june-yarn-star-struck,4.75,53,252,contains strands of silver,7167,5,124,173,1
