yarn_id,num_fibers,animal_fiber_list,fiber_type_id_list,fiber_type_name_list,synthetic_list,vegetable_list,fiber_pct_list,fiber_id_list,company_permalink,company_name,weight_name,weight_knit_gauge,weight_ply,weight_wpi,discontinued,grams,machine_washable,yarn_name,yarn_notes,organic,permalink,rating_avg,rating_ct,rating_tot,texture,wpi,yardage,gauge_divisor,max_gauge,min_gauge,company_id,weight_id,common_price,num_stashes,num_projects,num_comments,last_updated
9730,1,[True],[24],[Merino],[False],[False],[100],[17456],flydesigns,flydesigns,Sport,24-26,5,12,FALSE,126,TRUE,Monarch,"<p>From the Monarch Valley website</p>

<p><em>Although it&#8217;s spun at a tighter twist to make the socks last longer, it&#8217;s still extremely soft and smooth to the touch! Very stretchy, too! Machine wash cold and dry in dryer. (cold water required only the first wash) Doesn&#8217;t shrink, doesn&#8217;t pill!</em></p>

<p><strong>Note:</strong> The recommended gauge listed is for socks, which are knit at a tighter than usual gauge for better wear. Based on yardage and skein weight, this is a sport weight yarn as listed.</p>",,flydesigns-monarch,4.45,82,365,plied,,370,4,32,28,693,10,,464,286,9,"Page created: June 24, 2007Last updated: April 27, 2014…"
49466,2,"[False, True]","[2, 24]","[Nylon, Merino]","[True, False]","[False, False]","[25, 75]","[59870, 70373]",the-periwinkle-sheep,the periwinkle sheep,Fingering,28,4,14,FALSE,100,TRUE,watercolors sock 75/25,"<p><a href=""http://www.ravelry.com/yarns/library/the-periwinkle-sheep-watercolors-sock-80-20"">&#8220;old&#8221; watercolors was:</a> <br />a soft blend of 80% superwash merino wool and 20% nylon, approx. 420 yards.</p>

<p>Machine wash, lay flat to dry</p>

<p>Please note that the <a href=""http://www.ravelry.com/yarns/library/the-periwinkle-sheep-watercolors-sock-80-20"">original watercolors yarn</a> is discontinued as of October 2010.</p>

<p>The NEW watercolors has a tighter twist and more yardage, is therefore slightly thinner, more of a typical sock weight, and has been a bestseller for 5 years running!</p>",,the-periwinkle-sheep-watercolors-sock-75-25,4.73,185,875,plied,,460,4,32,28,6989,5,,752,829,1,"Page created: June 27, 2009Last updated: January 26, 2016…"
111455,2,"[False, True]","[2, 24]","[Nylon, Merino]","[True, False]","[False, False]","[20, 80]","[215271, 215270]",spun-right-round,Spun Right Round,Fingering,28,4,14,FALSE,100,TRUE,Superwash Sock 80/20,<p>Super soft luxury sock yarn dyed using professional acid dyes. Great for shawls and other accessories too!</p>,FALSE,spun-right-round-superwash-sock-80-20,4.93,141,695,2 ply,,400,,,,9487,5,,687,588,3,"Page created: October 18, 2013Last updated: October 18, 2013…"
118408,3,"[True, True, True]","[13, 9, 24]","[Cashmere, Silk, Merino]","[False, False, False]","[False, False, False]","[10, 15, 75]","[227097, 227096, 227095]",mrs-crosby,Mrs Crosby,Sport,24-26,5,12,FALSE,100,,Hat Box,,,mrs-crosby-hat-box,4.76,227,1080,plied,,317,1,6,5.5,14405,10,27,1216,670,6,"Page created: May 11, 2014Last updated: June 18, 2014…"
30424,2,"[False, True]","[2, 24]","[Nylon, Merino]","[True, False]","[False, False]","[20, 80]","[34820, 34821]",impulse-of-delight,Impulse of Delight,Fingering,28,4,14,FALSE,115,TRUE,Summit Sock,"<p>80% superwash merino and 20% nylon, this yarn knits up like a dream - smooth like butter, yet firm and hard wearing. I&#8217;m a wee bit prejudiced, but I love love love it!</p>

<p><a href=""http://www.impulse-of-delight.com/store/hand-dyed-yarn/fingering-and-sock-weight/summit-sock/cat_38.html"">See the full range of available colours at the webstore.</a></p>",FALSE,impulse-of-delight-summit-sock,4.88,49,239,"silky smooth, lofty",,420,,,,5114,5,,236,149,1,"Page created: May 10, 2008Last updated: July 25, 2010…"
74504,1,[True],[24],[Merino],[False],[False],[100],[153164],a-hundred-ravens,A Hundred Ravens,Fingering,28,4,14,FALSE,100,TRUE,Iachos,"<p>Iachos is a gorgeous, all-purpose fingering-weight yarn in 100% superwash merino wool. It has a nice firm twist that gives stitches beautiful definition.</p>

<p>Iachos has a delightfully soft hand, yet the finished pieces are durable and strong. Perfect for socks, shawls, lightweight garments, or anything else you can dream up!</p>

<p>Visit our shop at <a href=""http://ahundredravens.com/"">A Hundred Ravens</a>!</p>",,a-hundred-ravens-iachos,4.87,145,706,plied,,400,4,32,28,9744,5,,1442,779,4,"Page created: March  1, 2011Last updated: August 13, 2015…"
20955,1,[True],[9],[Silk],[False],[False],[100],[22759],colourmart,ColourMart,DK,22,8,11,FALSE,150,,Silk 32/120NM DK weight,"<blockquote>
<p>These yarns are mill spun and steam set (for a balanced yarn) for us from finer silk. This yarn retains the gorgeous colours and the truly silky feel of the lace weight but gives the extra weight needed for some garments. The 32/120 is actually 4 strands of 2/120 cobweb weight twisted together then 4 of THOSE strands twisted together again, which gives a wonderful cable texture.</p>
</blockquote>

<p><strong><a href=""http://www.colourmart.com/eng/knowledge_base/knitting_properties"">Manufacturer&#8217;s knitting properties page</a>:</strong></p>

<p><strong><a href=""http://www.ravelry.com/groups/colourmart-lovers"">Colourmart Lovers Group</a></strong> Please come and join us!</p>",,colourmart-silk-32-120nm-dk-weight,4.16,58,241,cable,,620,,,,815,11,,325,214,3,"Page created: November  4, 2007Last updated: October  7, 2014…"
90368,3,"[True, True, True]","[9, 13, 24]","[Silk, Cashmere, Merino]","[False, False, False]","[False, False, False]","[10, 15, 75]","[180263, 180262, 180261]",tanis-fiber-arts,Tanis Fiber Arts,Worsted,20,10,9,FALSE,115,,Orange Label Cashmere/silk Worsted,,,tanis-fiber-arts-orange-label-cashmere-silk-worsted,4.92,161,792,"super soft, plush and yummy!",,205,4,,20,4429,12,,542,586,4,"Page created: April 15, 2012Last updated: June 24, 2014…"
20484,1,[True],[3],[Wool],[False],[False],[100],[22140],aade-long,Aade Lõng,Fingering,28,4,14,FALSE,100,,Artistic 8/2,"<p>Manufactured by Raasiku villavabrik (translates to Raasiku Wool factory) and sold under the brand of Aade Lông.</p>

<p>Skein weights vary. No recommended gauge nor needle size is given.</p>

<p>Very similar to 100% wool yarns sold under the brand Evilla.</p>

<p>The YPP of thsi yarn indicate it is fingering weight. Sport weight would have around 325-350 yards in 100 grams.</p>",,aade-long-artistic-8-2,4.35,542,2355,plied,,437,4,,28,4058,5,,2723,4015,11,"Page created: October 26, 2007Last updated: June 17, 2014…"
77622,2,"[False, True]","[2, 3]","[Nylon, Wool]","[True, False]","[False, False]","[25, 75]","[158562, 158561]",wollgarnspinnerei-ferner,Wollgarnspinnerei Ferner,Fingering,28,4,14,FALSE,100,TRUE,Color Flow,"<p>75% Virgin Wool (superwash), 25% Polyamide (Nylon).</p>

<p><strong>Gauge</strong> <br />30 Maschen/stiches = 10 cm <br />40 Reihen/rows = 10 cm</p>",FALSE,wollgarnspinnerei-ferner-color-flow,3.87,111,430,,,459,4,,30,7557,5,,340,405,5,"Page created: May 23, 2011Last updated: November 23, 2014…"
52634,1,[True],[13],[Cashmere],[False],[False],[100],[64435],the-plucky-knitter,The Plucky Knitter,DK,22,8,11,FALSE,,FALSE,Cashmere Handpainted DK Weight,<p>100% cashmere. 6-ply <br />DK/Light Worsted Weight <br />Hand wash. Air dry flat.</p>,FALSE,the-plucky-knitter-cashmere-handpainted-dk-weight,4.94,65,321,,,150,,,,1002,11,,738,260,1,"Page created: September 14, 2009Last updated: December 10, 2013…"
7345,2,"[False, True]","[2, 7]","[Nylon, Mohair]","[True, False]","[False, False]","[30, 70]","[8634, 8635]",bollicine,Bollicine,Light Fingering,32,3,,FALSE,50,FALSE,Sissi,"<p>70% Mohair, 30% Nylon</p>

<p>Usually knit at a looser than normal gauge for lace projects</p>",FALSE,bollicine-sissi,4.14,44,182,Fluffy mohair,,328,4,32,20,1484,13,,295,168,2,"Page created: June  8, 2007Last updated: November 26, 2014…"
124525,3,"[False, True, True]","[21, 3, 14]","[Other, Wool, Alpaca]","[False, False, False]","[False, False, False]","[10, 45, 45]","[237547, 237545, 237546]",outlaw-yarn,Outlaw Yarn,Sport,24-26,5,12,FALSE,50,,Bohemia Sport,"<p>Bohemia Sport is a luxurious mix of 45% Polwarth, 45% Alpaca and 10% Possum fibre. Deliciously soft and silky to the touch, Bohemia is the perfect blend of luxury fibres. Combining the extreme softness and warmth of Possum and Alpaca with the extra long staple and lustre of Polwarth, Bohemia ticks every box.</p>

<p>There are 15 carefully chosen colours with a Victoriana theme, including a generous collection of neutrals to contrast with stunning vibrant brights and moody darks. The 50g ball size will appeal to those who enjoy colour work and the sport weight is perfect for creating finer garments and accessories and works up a lot faster than fingering.</p>

<p>The Polwarth provides excellent stitch definition, stitch memory and sheen, the Alpaca gives a silky drape and the Possum content is perfectly balanced to bring a subtle marl and soft halo to the knitted yarn. Possum has similar qualities to mink. The fibres are hollow, light, non-itchy, extremely warm and (unlike angora) Possum is pill resistant. Alpaca is an extraordinarily fine fibre with microscopic air pockets creating unique thermal properties. Its durable, non-flammable and non-itchy containing no lanolin with a smooth cell structure.</p>",,outlaw-yarn-bohemia-sport,4.63,112,518,plied  ,,182,4,,26,14884,10,,845,414,1,"Page created: November 14, 2014Last updated: March 18, 2016…"
5138,2,"[True, True]","[7, 3]","[Mohair, Wool]","[False, False]","[False, False]","[10, 90]","[6866, 6865]",olympus,Olympus,Aran,18,10,8,FALSE,25,FALSE,make make (メイクメイク),"<p>90% Wool, 10% Mohair</p>

<p>An ombre, subtly striping yarn that makes decadently warm socks.</p>

<p>Needle:JP6-7(3.9mm-4.2mm) <br />Hook:JP6/0-7/0(3.5mm-4.0mm) <br />Gauge:17-19 sts and 24-26 rows (10cm) <br />in Japanese:メイクメイク</p>",FALSE,olympus-make-make-,4.3,76,327,Plied,,68,4,19,17,276,1,,286,338,2,"Page created: May 13, 2007Last updated: January 17, 2013…"
108461,2,"[False, False]","[6, 5]","[Polyester, Acrylic]","[True, True]","[False, False]","[9, 91]","[210084, 210083]",schachenmayr,Schachenmayr,Super Bulky,12-Aug,,6-May,FALSE,150,TRUE,Lumio,"<p>Schachenmayr original Lumio – the new yarn with the slightly reflective effect in the dark. Remarkably different and so trendy!</p>

<p><strong>Details</strong> <br />Article Code: 9807740 <br />Season: Autumn/Winter <br />Yarn Ball Weight: 150 g <br />Yarn Meterage/Yardage: 75 / 82 <br />Tension/Gauge #/stitches: 8 <br />Tension/Gauge #/rows: 12</p>

<p><em>Recommended Knitting Needles</em> <br />Knitting Needle (US): 15 <br />Knitting Needle, MM: 10</p>",FALSE,schachenmayr-original-lumio,4.05,199,806,Plied,,82,4,,8,13098,6,,585,1016,10,"Page created: July 29, 2013Last updated: August 16, 2015…"
818,1,[False],[1],[Cotton],[False],[True],[100],[131173],lily,Lily,Worsted,20,10,9,FALSE,71,TRUE,Sugar'n Cream Solids & Denim,"<p>Please use this entry to catalog ALL sizes of Sugar n&#8217; Cream solid &amp; heather/denim colors, including cones, super size, 95 yard skeins, etc. (but not including sport, stripes, twists, prints/ombres).</p>

<p>Any solid color Sugar&#8217;n Cream sold as Bernat but having the Lily/Spinrite label should also be stashed here. 4 single plies, S-plied, non-mercerized</p>

<p>Yardage/weight should be entered at the stash level. For reference, here are some known quantities this yarn is or has been available in:</p>

<ul>
<li>56.7 grams = 95 yards (2 oz)</li>

<li>70.9 grams = 120 yards|109 meters (2.5 oz)</li>

<li>113 grams = 200 yards (4 oz)</li>

<li>400 grams = 710 yards (14 oz)</li>

<li>454 grams = 805 yards|736 meters (16 oz) <a href=""http://www.yarnspirations.com/yarns/lily-sugar-n-cream-cone-14-oz"">cone colorcard</a></li>
</ul>

<p>1.6 Wt. thread <br />TEX number: 630</p>",,lily-sugarn-cream-solids--denim,4.09,10735,43922,piled,,120,4,,20,58,12,,53757,106344,99,"Page created:Last updated: April 25, 2016…"
62783,1,[True],[24],[Merino],[False],[False],[100],[133606],biggan-design,Biggan Design,Fingering,28,4,14,FALSE,50,TRUE,First Cross Merino 4 Ply,<p>Biggan Design First Cross Merino 4-ply is available in 47 colours.</p>,FALSE,biggan-design-first-cross-merino-4-ply,4.33,40,173,,,196,4,28,24,4155,5,,148,200,3,"Page created: May 17, 2010Last updated: November 29, 2015…"
106032,1,[True],[14],[Alpaca],[False],[False],[100],[206004],rowan,Rowan,DK,22,8,11,FALSE,50,FALSE,Alpaca Colour,"<p>Made with 100% baby alpaca, Rowan Alpaca Colour is a soft and durable DK knitting yarn. The soft, subtle blend of colours in each shade allows the beauty of the yarn to show through and is ideal for textured knitting stitches.</p>

<p><strong>Details:</strong> <br /><em>Article Number:</em> 9802161 <br /><em>Fibre Content:</em> Alpaca: 100% <br /><em>Season:</em> Autumn Winter <br /><em>Yarn Ball Weight:</em> 50g <br /><em>Yarn Meterage/Yardage:</em> 120/131 <br /><em>Tension/Gauge Stitches:</em> 22 <br /><em>Tension/Gauge Rows:</em> 30</p>

<p><em>Recommended Knitting Needles:</em> <br />Knitting Needle (UK): 8 <br />Knitting Needle (US): 6 <br />Knitting Needle, MM: 4</p>",FALSE,rowan-alpaca-colour,4.45,238,1058,Smooth,,131,4,,22,5,11,14.5,1060,880,8,"Page created: May 24, 2013Last updated: August 11, 2014…"
94307,2,"[True, False]","[3, 5]","[Wool, Acrylic]","[False, True]","[False, False]","[30, 70]","[186818, 186817]",sirdar,Sirdar,DK,22,8,11,FALSE,50,TRUE,Montana DK,"<p><em>Montana DK by Sirdar is a self-striping yarn that comes in a range of vibrant variegated shades.</em></p>

<p>22 stitches, 28 rows to 4 inches / 10 cm on 4mm needles.</p>

<p>Machine Washable, Wool Cycle. Wash dark colours separately. DO NOT iron. Dry flat. Reshape whilst wet. May be dry cleaned. Dry press never wet press.</p>",FALSE,sirdar-montana-dk,3.98,81,322,,,164,4,,22,14,11,,224,315,2,"Page created: July 28, 2012Last updated: November 29, 2014…"
97527,3,"[True, False, True]","[7, 21, 3]","[Mohair, Other, Wool]","[False, False, False]","[False, False, False]","[1, 1, 98]","[191858, 191859, 191857]",knit-collage,Knit Collage,Bulky,14-15,12,7,FALSE,100,FALSE,Pixie Dust Mini,"<p>Pixie Dust Mini is a smaller scale version of our popular Pixie Dust yarn. In the mini version the fiber colors are handspun a little differently together, one after the other instead of carded together as in our other yarns. This yarn is perfect for lighter weight accessories and sweaters!</p>",FALSE,knit-collage-pixie-dust-mini,3.95,37,146,handpsun,,80,1,4.5,3,7685,4,,230,144,2,"Page created: October 16, 2012Last updated: March  6, 2014…"
106031,1,[True],[3],[Wool],[False],[False],[100],[206003],rowan,Rowan,Super Bulky,12-Aug,,6-May,FALSE,50,FALSE,Thick 'n' Thin,"<p>The Thick &#8216;n&#8217; Thin feature of the yarn gives the knitted fabric a unique textured finish, made from 100% wool this fashion yarn is ideal for winter accessories, but will equally add definition to any knitted sweater.</p>

<p><strong>Details:</strong> <br /><em>Article Number:</em> 9802160 <br /><em>Fibre Content:</em> Wool: 100% <br /><em>Season:</em> Autumn Winter <br /><em>Yarn Ball Weight:</em> 50g <br /><em>Yarn Meterage/Yardage:</em> 50/54 <br /><em>Tension/Gauge Stitches:</em> 10 <br /><em>Tension/Gauge Rows:</em> 13</p>

<p><em>Recommended Knitting Needles:</em> <br />Knitting Needle (UK): 00 <br />Knitting Needle (US): 13 <br />Knitting Needle, MM: 9</p>",FALSE,rowan-thick-n-thin,4.15,73,303,Thick and thin,,54,4,,10,5,6,,283,234,3,"Page created: May 24, 2013Last updated: September  6, 2013…"
105237,1,[True],[3],[Wool],[False],[False],[100],[204692],we-are-knitters,we are knitters,Super Bulky,12-Aug,,6-May,FALSE,200,,The Wool,"<p>We Are Knitters - The Wool</p>

<p>Outstanding quality, 100% wool and 100% softness - all the way from Peru. Ideal for creating an extraordinary, unique, and truly one-of-a-kind item. This is the wool that started it all, and can help you get started on your next knitting project!</p>

<p>With one yarn ball, you could knit: two beanies, gloves, a snood, a placeholder&#8230;..</p>

<p>200 Grams/80 Meters <br />Guage: 2.5 stitches per cm/in <br />For 10MM needles or larger</p>",,we-are-knitters-the-wool,4.3,71,305,plied,,87,,,,12968,6,,226,255,3,"Page created: May  3, 2013Last updated: January 14, 2016…"
70214,2,"[False, True]","[5, 3]","[Acrylic, Wool]","[True, False]","[False, False]","[30, 70]","[145860, 145859]",estelle-yarns-2,Estelle Yarns,Super Bulky,12-Aug,,6-May,FALSE,100,FALSE,Drake,"<p>70% wool, 30% acrylic.</p>

<p><strong>Care Instructions:</strong> <br />Hand wash. Dry flat.</p>",FALSE,estelle-drake,4.16,73,304,Thick and Thin,,109,4,,12,403,6,,186,266,3,"Page created: November 19, 2010Last updated: March 14, 2012…"
12339,1,[True],[3],[Wool],[False],[False],[100],[13112],hanne-falkenberg,Hanne Falkenberg,Sport,24-26,5,12,FALSE,50,FALSE,No. 2 Shetland,,FALSE,hanne-falkenberg-no-2-shetland,4.04,253,1021,Plied ,,246,4,,25,2314,10,,850,1142,4,"Page created: July 14, 2007Last updated: February 20, 2011…"
48249,1,[True],[24],[Merino],[False],[False],[100],[58251],three-irish-girls,Three Irish Girls,DK,22,8,11,FALSE,100,TRUE,Springvale DK,"<p>Soft, smooth, and very versatile.</p>

<p>Three Irish Girls Springvale DK is a soft and squishy, 100% Superwash Merino yarn. Springvale DK has the perfect amount of stretch and bounce creating an ideal yarn for knitting just about anything from hats and cowls to sweaters and blankets. It is made in the USA from high quality merino that has been carefully dyed in vibrant colors. Springvale DK has 270 yards per 100 gram skein.</p>",,three-irish-girls-springvale-dk,4.8,266,1277,plied,,270,4,,22,849,11,,1796,1323,3,"Page created: May 29, 2009Last updated: July 16, 2015…"
22709,1,[True],[24],[Merino],[False],[False],[100],[25087],crazy-monkey-creations,Crazy Monkey Creations,Fingering,28,4,14,FALSE,100,TRUE,MonkeyToes,"<p><strong>MonkeyToes</strong> is a fingering weight superwash yarn produced in unique, small batch colorways. We offer 50 gram (245 yd) and 100 gram (490) skeins of superwash merino sock yarn, dyed in our Colorado dye studio by Christina Cooper.</p>

<p>Each colorway is unique and considered a Special Edition. We do not record or reproduce our colorways. This keeps the yarn new and exciting, and all the more precious.</p>

<p><strong>For more information visit our web site:</strong> <br /><a href=""http://www.crazymonkeycreations.com/Yarn/MonkeyToes.html"">www.CrazyMonkeyCreations.com</a></p>

<p><strong>To buy this yarn visit our Etsy shop:</strong> <br /><a href=""http://www.etsy.com/search_results_shop.php?search_type=user_shop_ttt_id_21370&amp;search_query=MonkeyToes"">www.CrazyMonkey.Etsy.com</a></p>",FALSE,crazy-monkey-creations-monkeytoes,4.37,38,166,smooth,,490,,,,3352,5,,273,170,3,"Page created: December 16, 2007Last updated: August 31, 2008…"
54815,2,"[False, True]","[2, 24]","[Nylon, Merino]","[True, False]","[False, False]","[None, None]","[67547, 67548]",artists-palette-yarns,Artist's Palette Yarns ,Fingering,28,4,14,FALSE,100,TRUE,Smoothie Sock,,FALSE,artists-palette-yarns-smoothie-sock,4.63,59,273,smooth,,437,,,,5375,5,,179,242,1,"Page created: November  9, 2009Last updated: March  2, 2011…"
118283,1,[True],[14],[Alpaca],[False],[False],[100],[226878],juniper-moon-farm,Juniper Moon Farm,DK,22,8,11,FALSE,100,,Herriot Heathers,<p>100% Baby Alpaca</p>,,juniper-moon-farm-herriot-heathers,4.82,84,405,plied,,218,4,,19,8214,11,,380,248,1,"Page created: May  7, 2014Last updated: December 19, 2014…"
41511,1,[True],[24],[Merino],[False],[False],[100],[49388],sesia,Sesia,Sport,24-26,5,12,FALSE,50,FALSE,Mistral Baby,"<p>This yarn seems to be the multi colored version of <a href=""http://www.ravelry.com/yarns/library/sesia-mistral"">Mistral</a></p>",FALSE,sesia-mistral-baby,4.11,37,152,Plied multi color,,192,4,26,24,3111,10,,106,150,1,"Page created: January 11, 2009Last updated: July  6, 2015…"
71128,3,"[True, True, False]","[9, 14, 1]","[Silk, Alpaca, Cotton]","[False, False, False]","[False, False, True]","[15, 25, 60]","[147471, 147470, 147469]",mirasol-yarn,Mirasol Yarn,Worsted,20,10,9,FALSE,50,FALSE,Sawya,"<p>Fiber: 60% Pima Cotton, 25% Alpaca, 15% Silk Yardage: 92<br />Stitches: 4.5-5<br />Needle size: 7-8 <br />Ball weight: 50g</p>",FALSE,mirasol-yarn-sawya,4.62,102,471,Plied,,92,1,5,4.5,3754,12,,523,352,8,"Page created: December 15, 2010Last updated: August 13, 2013…"
104961,1,[True],[24],[Merino],[False],[False],[100],[204252],countess-ablaze,Countess Ablaze,Fingering,28,4,14,FALSE,100,TRUE,Tia Merino,"<p>Truth be told, this yarn base is my most favourite to dye as it takes the colour so uniquely. This single ply merino yarn is nothing short of being pure luxury. With plenty of character, the dynamic high twist makes the yarn a little stronger but I&#8217;d definitely not recommend using this for socks as it is too delicate. On stockinette, single ply yarns have a tendency to bias but for lace work, the sky is the limit. Once washed and blocked, this sophisticated merino yarn has an amazing drape, perfect for small accessories like a shawl.</p>

<p><a href=""http://www.countessablaze.com"">www.countessablaze.com</a></p>",,countess-ablaze-tia-merino,4.93,40,197,singles,,400,4,,28,10797,5,,366,148,4,"Page created: April 26, 2013Last updated: July 27, 2014…"
48022,2,"[True, True]","[9, 24]","[Silk, Merino]","[False, False]","[False, False]","[50, 50]","[57935, 57936]",sweetgeorgia-yarns,SweetGeorgia Yarns,Lace,32-34,2,,FALSE,100,FALSE,Merino Silk Lace,"<p>Silky, shiny, springy and glossy, this yarn is a heavier 2-ply laceweight of 50% shimmering cultivated silk and 50% fine merino wool. Each 100g skein yields 765 yards (700 meters) and is perfect for summer shawl knitting.</p>",FALSE,sweetgeorgia-yarns-merino-silk-lace,4.78,234,1118,,,765,,,,164,7,,902,720,6,"Page created: May 24, 2009Last updated: April 30, 2010…"
131307,2,"[True, True]","[9, 24]","[Silk, Merino]","[False, False]","[False, False]","[20, 80]","[248646, 248645]",berroco,Berroco,Worsted,20,10,9,FALSE,50,,Artisan™,"<p>A Merino silk blend dip dyed in a range of vivid jewel tones, Artisan creates a tonal, tweedy, textured fabric with a luxurious hand.</p>",,berroco-artisantm,4.53,45,204,plied ,,123,4,,20,4,12,14,178,176,6,"Page created: June 10, 2015Last updated: April  2, 2016…"
33605,1,[True],[24],[Merino],[False],[False],[100],[39012],classic-elite-yarns,Classic Elite Yarns,Aran,18,10,8,FALSE,50,TRUE,Jil Eaton Minnow Merino,"<p>MinnowMerino is a worsted weight, single ply 100% merino yarn with a micron count as lovely as cashmere.</p>

<p>Manufactured in Peru, MinnowMerino is available in 21 of Jil’s signature, gorgeous, saturated colors. And it’s machine washable!</p>

<p>Comprehensive pattern support can be found in Jil Eaton’s kid-friendly Quick Knits collection of leaflets.</p>

<p>100% extra fine merino made in Peru. Machine wash gentle dry flat.</p>",FALSE,classic-elite-yarns-jil-eaton-minnow-merino,4.34,430,1866,singles,,77,4,,18,100,1,,1420,1671,12,"Page created: July 14, 2008Last updated: February 18, 2013…"
22351,3,"[False, False, True]","[2, 5, 3]","[Nylon, Acrylic, Wool]","[True, True, False]","[False, False, False]","[22, 38, 40]","[24611, 24660, 24612]",sandnes-garn,Sandnes Garn,Worsted,20,10,9,FALSE,50,,Robust,"<p>Robust is a combed wool yarn strengthened with 38% Courtelle&#174; and 22% Polyamid (nylon).</p>

<p><strong>Care Instructions:</strong> <br />Machine wash on delicate cycle in lukewarm water using mild soap (neutral detergent). No bleach.</p>",,sandnes-garn-robust,3.67,46,169,Plied,,104,4,,20,638,12,,138,293,2,"Page created: December  7, 2007Last updated: October 17, 2015…"
33602,2,"[False, True]","[5, 3]","[Acrylic, Wool]","[True, False]","[False, False]","[49, 51]","[39008, 39007]",sirdar,Sirdar,DK,22,8,11,FALSE,50,TRUE,Escape DK,<p>Fibre Content: 51% Wool/ 49% Acrylic <br />Made In: Turkey <br />Care: Machine washable @ 40 degrees max. Dry flat. Wash dark colours separately <br />Needle: 4.0 mm (US 6 / UK 8) <br />Hook: 5mm (US 6/UK H8) <br />Gauge: 22st 28rows / 4 inches 4.0 mm (US 6) <br />50g ball Yardage: 110 m (120 yards)</p>,,sirdar-escape-dk,4.08,384,1567,plied,,120,4,,22,14,11,,998,1589,15,"Page created: July 14, 2008Last updated: April  2, 2014…"
7009,2,"[False, False]","[5, 1]","[Acrylic, Cotton]","[True, False]","[False, True]","[45, 55]","[8366, 8365]",filtes-king,Filtes King,Aran,18,10,8,FALSE,50,FALSE,Kim,"<p>55% Cotton, 45% Acrylic</p>

<p>Formerly distributed in the US by Needful Yarns, &amp; may have a sticker with that name on it.. <br /> Now distributed by Diamond yarn in Canada.</p>",FALSE,filtes-king-kim,3.7,77,285,Chainette,,108,4,20,16,584,1,,384,273,3,"Page created: June  6, 2007Last updated: November 24, 2014…"
9028,1,[True],[24],[Merino],[False],[False],[100],[10093],farmhouse-yarns,Farmhouse Yarns,Aran,18,10,8,FALSE,113,FALSE,Andy's Merino,<p>100% merino wool</p>,FALSE,farmhouse-yarns-andys-merino,4.39,135,592,"singles, smooth",,200,4,20,16,1022,1,,691,702,5,"Page created: June 20, 2007Last updated: November 22, 2014…"
11918,2,"[False, False]","[2, 5]","[Nylon, Acrylic]","[True, True]","[False, False]","[30, 70]","[51374, 12742]",mary-maxim,Mary Maxim,DK,22,8,11,FALSE,50,TRUE,Baby's Best,"<p>Non-allergenic, machine wash and dry.</p>

<p>Made in Canada.</p>",,mary-maxim-babys-best,3.94,54,213,Plied,,160,4,,22,342,11,,117,205,5,"Page created: July 10, 2007Last updated: February  8, 2015…"
61362,3,"[True, True, True]","[9, 14, 3]","[Silk, Alpaca, Wool]","[False, False, False]","[False, False, False]","[10, 20, 70]","[131227, 131226, 131225]",brooks-farm-yarn,Brooks Farm Yarn,Worsted,20,10,9,FALSE,170,FALSE,Trio,<p>70% Wool/20% Baby Alpaca/10% Silk</p>,FALSE,brooks-farm-trio,4.82,77,371,Plied,,420,1,5.5,4.5,182,12,,297,242,6,"Page created: April 13, 2010Last updated: December  9, 2010…"
59755,2,"[False, False]","[4, 1]","[Rayon, Cotton]","[True, False]","[False, True]","[25, 75]","[74561, 74560]",lana-grossa,Lana Grossa,Worsted,20,10,9,FALSE,50,TRUE,Divino,,FALSE,lana-grossa-divino,4.22,78,329,smooth and shiny,,120,4,,20,28,12,,167,291,1,"Page created: March  7, 2010Last updated: August  5, 2012…"
39669,1,[True],[24],[Merino],[False],[False],[100],[46953],done-roving-yarns,Done Roving Yarns,Fingering,28,4,14,FALSE,113,TRUE,Frolicking Feet,,,done-roving-yarns-frolicking-feet,4.57,641,2929,Plied,,480,1,8,6,1407,5,,3314,2681,17,"Page created: November 21, 2008Last updated: April 27, 2016…"
39668,3,"[False, False, True]","[2, 22, 24]","[Nylon, Bamboo, Merino]","[True, False, False]","[False, True, False]","[10, 30, 60]","[46950, 46951, 46952]",done-roving-yarns,Done Roving Yarns,Sport,24-26,5,12,FALSE,113,TRUE,Tapping Tootsees,,,done-roving-yarns-tapping-tootsees,4.4,52,229,plied,,434,,,,1407,10,,242,175,3,"Page created: November 21, 2008Last updated: July  4, 2015…"
83570,2,"[False, True]","[2, 3]","[Nylon, Wool]","[True, False]","[False, False]","[25, 75]","[168732, 168731]",lang-yarns,Lang Yarns,Sport,24-26,5,12,FALSE,150,TRUE,Jawoll Magic 6-fach,<p>Although the label says “6-ply” this yarn has such a light twist it feels and knits like a single ply. The yarn has good body so it can be knit at a fairly wide range of gauges. This yarn is available in several beautiful tonal variegations.</p>,FALSE,lang-yarns-jawoll-magic-6-fach,4.2,223,936,plied,12,459,4,25,25,75,10,,656,912,5,"Page created: October 29, 2011Last updated: March 16, 2015…"
